x,y
28.039564,90.966926
28.059092,90.982264
28.080568,90.999003
28.102702,91.016954
28.122858,91.033337
28.141578,91.048853
28.159182,91.062775
28.177329,91.077899
28.199478,91.095891
28.220657,91.11387
28.240554,91.130633
28.257948,91.14519
28.2784,91.16188
28.299005,91.178353
28.319268,91.194768
28.338485,91.210545
28.357577,91.225611
28.37818,91.24242
28.397276,91.258362
28.419493,91.2763
28.437437,91.29074
28.45908,91.308458
28.477449,91.322932
28.496383,91.33912
28.515659,91.355289
28.532375,91.368514
28.554843,91.386853
28.573329,91.402293
28.59088,91.416633
28.613808,91.434968
28.633926,91.450878
28.652839,91.46572
28.672353,91.480617
28.694606,91.49839
28.715651,91.514754
28.733309,91.528462
28.753179,91.544027
28.773364,91.559169
28.796903,91.577304
28.821002,91.595741
28.842343,91.611689
28.860919,91.625679
28.878891,91.638912
28.898386,91.65303
28.918787,91.668306
28.93773,91.68212
28.9564,91.696249
28.978374,91.713017
29.000219,91.729301
29.020285,91.7444
29.040127,91.758812
29.057428,91.772394
29.078068,91.788975
29.098113,91.804022
29.116491,91.817917
29.135368,91.832754
29.15434,91.847219
29.175347,91.863325
29.196837,91.880186
29.217037,91.896433
29.235161,91.910713
29.25528,91.925791
29.273912,91.94011
29.295036,91.956843
29.314845,91.971502
29.336295,91.987933
29.354546,92.001655
29.375538,92.017309
29.39348,92.030796
29.4128,92.045549
29.43109,92.058958
29.45007,92.074257
29.470143,92.08952
29.489518,92.104412
29.506471,92.116907
29.524357,92.130252
29.544109,92.145394
29.56613,92.162377
29.585726,92.177075
29.609134,92.194188
29.627214,92.207329
29.649239,92.223562
29.670713,92.239309
29.68942,92.253049
29.710298,92.268918
29.731015,92.284305
29.74738,92.296365
29.771195,92.31356
29.794209,92.330237
29.813384,92.343809
29.833922,92.358885
29.853189,92.373566
29.873206,92.388118
29.89237,92.401725
29.914172,92.41766
29.935739,92.433491
29.957578,92.449435
29.976436,92.462981
29.997746,92.4786
30.016191,92.491913
30.03364,92.504394
30.052427,92.517877
30.06922,92.530252
30.088665,92.544488
30.111708,92.561105
30.13074,92.574814
30.150145,92.588771
30.171974,92.605055
30.191236,92.619228
30.213102,92.635266
30.234655,92.650741
30.257479,92.666837
30.278178,92.682526
30.299267,92.697698
30.317277,92.710983
30.336204,92.724299
30.359506,92.741657
30.378952,92.756422
30.396975,92.770027
30.420605,92.787713
30.442071,92.803885
30.461139,92.818145
30.482808,92.834453
30.501187,92.848349
30.520047,92.861808
30.540311,92.876012
30.558159,92.888805
30.578062,92.9029
30.594958,92.91466
30.614798,92.928694
30.636703,92.943766
30.657061,92.958076
30.676591,92.971622
30.696289,92.985116
30.716761,92.999074
30.737485,93.013089
30.759174,93.028301
30.780132,93.042576
30.798905,93.0559
30.819562,93.070184
30.837081,93.082354
30.859063,93.097747
30.879569,93.112311
30.896369,93.123861
30.914437,93.137091
30.933802,93.15051
30.954007,93.16455
30.975159,93.179063
30.993239,93.191219
31.013823,93.205457
31.032975,93.218603
31.051959,93.231598
31.073522,93.246143
31.09356,93.259958
31.11544,93.274758
31.135801,93.288739
31.154561,93.30143
31.17455,93.314764
31.196802,93.329908
31.216942,93.343479
31.236836,93.356957
31.255548,93.369276
31.277252,93.383174
31.300132,93.398305
31.318967,93.410234
31.338597,93.422736
31.358366,93.435737
31.376874,93.447147
31.397148,93.459958
31.417736,93.473237
31.439514,93.487028
31.458143,93.499641
31.480148,93.513806
31.501749,93.527945
31.520512,93.539909
31.540063,93.55275
31.561228,93.566304
31.581037,93.57916
31.60353,93.593307
31.625287,93.608111
31.645316,93.621333
31.666138,93.634777
31.6893,93.649134
31.708227,93.661437
31.726893,93.674076
31.744493,93.685509
31.764328,93.698042
31.786348,93.712316
31.80678,93.725945
31.823526,93.736636
31.842134,93.749037
31.861798,93.762176
31.881127,93.774924
31.900929,93.787793
31.921509,93.801144
31.941506,93.813861
31.960589,93.825871
31.980082,93.838397
31.999545,93.850564
32.020835,93.863833
32.039544,93.876205
32.06008,93.889978
32.080739,93.903628
32.100285,93.916257
32.12052,93.929258
32.140289,93.942861
32.161462,93.956558
32.180004,93.96877
32.20105,93.982774
32.219685,93.994649
32.237372,94.006956
32.257687,94.01994
32.27838,94.033443
32.295489,94.044446
32.317422,94.058978
32.335206,94.070651
32.357043,94.084589
32.375718,94.097004
32.394238,94.109058
32.415258,94.123479
32.432539,94.135113
32.454748,94.150651
32.475077,94.164688
32.494123,94.177617
32.512157,94.18939
32.532715,94.20317
32.549303,94.214446
32.569702,94.228149
32.588788,94.24141
32.607461,94.254232
32.630753,94.269994
32.649421,94.282701
32.668239,94.295631
32.686186,94.307853
32.70544,94.321184
32.726526,94.335625
32.745892,94.348746
32.766609,94.362569
32.78632,94.375969
32.806629,94.389741
32.829359,94.405567
32.847475,94.418271
32.868308,94.432002
32.890982,94.447475
32.909858,94.459973
32.9285,94.473114
32.948598,94.486491
32.969742,94.501094
32.98916,94.513881
33.010289,94.528409
33.02745,94.540389
33.047316,94.553552
33.066625,94.566815
33.08519,94.580135
33.10345,94.593274
33.122311,94.606316
33.140295,94.619072
33.157938,94.631486
33.175978,94.644038
33.197144,94.659361
33.214829,94.672137
33.236701,94.687349
33.256658,94.701312
33.273836,94.713364
33.291212,94.725166
33.307977,94.736873
33.326983,94.750638
33.347417,94.764565
33.367746,94.778624
33.385247,94.790433
33.404616,94.804063
33.423963,94.817326
33.442596,94.83024
33.465495,94.846482
33.485019,94.859671
33.505218,94.87387
33.525509,94.88768
33.546628,94.902072
33.565333,94.914272
33.58612,94.92789
33.605888,94.941002
33.626704,94.954351
33.64696,94.967759
33.665604,94.980474
33.684536,94.993115
33.701249,95.004252
33.720974,95.017348
33.740378,95.030128
33.765044,95.046365
33.786697,95.060585
33.805408,95.07318
33.82341,95.0856
33.844171,95.099621
33.863892,95.112777
33.882895,95.125141
33.903885,95.139223
33.926104,95.15334
33.945712,95.166453
33.966249,95.179481
33.988451,95.193906
34.011253,95.208634
34.032983,95.222025
34.05445,95.235407
34.071143,95.246018
34.092793,95.259601
34.111941,95.271414
34.134431,95.285617
34.156918,95.299312
34.179738,95.313368
34.197679,95.324273
34.219243,95.337629
34.239341,95.350306
34.260772,95.364027
34.282814,95.377891
34.305339,95.39186
34.323423,95.403278
34.342724,95.415768
34.364214,95.429125
34.383872,95.441377
34.40059,95.451787
34.420974,95.464649
34.443761,95.478897
34.461675,95.489815
34.483834,95.504071
34.504305,95.516185
34.525235,95.528951
34.543803,95.54054
34.565148,95.553421
34.584924,95.565193
34.605609,95.578004
34.625248,95.58957
34.644126,95.600729
34.661521,95.610975
34.680999,95.621929
34.700868,95.633559
34.721321,95.645678
34.743372,95.658811
34.763214,95.670596
34.783282,95.682628
34.805039,95.696078
34.825013,95.707907
34.846836,95.721211
34.868827,95.734885
34.888285,95.746536
34.905643,95.756874
34.92827,95.770885
34.950487,95.784221
34.968642,95.794892
34.992612,95.809129
35.014403,95.822261
35.031275,95.832167
35.05019,95.843366
35.068406,95.854045
35.090152,95.866787
35.110915,95.879383
35.131301,95.891365
35.151343,95.903717
35.172647,95.916003
35.190861,95.927186
35.211206,95.939561
35.233334,95.953171
35.25318,95.965111
35.27277,95.976451
35.292103,95.98773
35.313594,96.000571
35.333521,96.012402
35.353123,96.02443
35.373194,96.036548
35.392317,96.047963
35.412081,96.059957
35.430957,96.071443
35.450752,96.083428
35.47012,96.095437
35.488123,96.106483
35.508294,96.118911
35.529359,96.13192
35.547262,96.142948
35.567822,96.155643
35.587371,96.167181
35.606356,96.178539
35.625691,96.189526
35.644208,96.200495
35.664537,96.212762
35.686368,96.226066
35.707696,96.238487
35.727459,96.250373
35.7483,96.262743
35.767117,96.273745
35.786622,96.285174
35.808507,96.297955
35.825376,96.307471
35.845369,96.319297
35.865488,96.33079
35.884518,96.341965
35.901881,96.35199
35.922585,96.363714
35.943518,96.375836
35.964066,96.387125
35.980739,96.396294
35.999961,96.40731
36.02279,96.42002
36.041739,96.430438
36.059541,96.440503
36.07934,96.45176
36.09966,96.46336
36.12222,96.476096
36.139622,96.485833
36.159844,96.496909
36.180479,96.508823
36.199742,96.520435
36.220996,96.532922
36.239133,96.543255
36.259149,96.554622
36.281088,96.566645
36.303262,96.578893
36.325411,96.591662
36.34569,96.60331
36.367725,96.615344
36.388233,96.626945
36.408495,96.638033
36.429988,96.650407
36.449009,96.661008
36.469359,96.672881
36.490037,96.685259
36.508187,96.695651
36.526741,96.706778
36.547628,96.719018
36.56487,96.729078
36.586197,96.741649
36.606989,96.75347
36.62519,96.763961
36.646455,96.776718
36.665132,96.78746
36.685968,96.799211
36.708147,96.812185
36.730503,96.825566
36.75041,96.836906
36.772625,96.849124
36.794914,96.861768
36.814678,96.873141
36.833141,96.882983
36.851547,96.893572
36.87149,96.904666
36.890254,96.915288
36.910741,96.927106
36.929289,96.937378
36.946332,96.947084
36.966193,96.958359
36.984691,96.968718
37.004661,96.980167
37.022865,96.990417
37.042527,97.002253
37.062248,97.013835
37.079932,97.024016
37.097818,97.034227
37.117375,97.046332
37.135786,97.056745
37.154637,97.067365
37.172533,97.077911
37.19058,97.088182
37.21032,97.099719
37.229612,97.110716
37.252874,97.124145
37.271378,97.135001
37.291119,97.146582
37.31087,97.158853
37.33105,97.171371
37.354012,97.184783
37.37115,97.19524
37.391807,97.207735
37.411825,97.219662
37.431332,97.231228
37.451448,97.243263
37.470538,97.255086
37.489662,97.266507
37.510391,97.278758
37.531136,97.29104
37.549475,97.302161
37.569956,97.314218
37.589711,97.326455
37.611596,97.339386
37.631053,97.350815
37.649637,97.361647
37.669612,97.373185
37.689934,97.384972
37.712684,97.398153
37.73192,97.409416
37.753729,97.421664
37.774659,97.433608
37.792603,97.443908
37.812202,97.454771
37.831878,97.465844
37.849791,97.476026
37.868958,97.48682
37.889074,97.498517
37.908377,97.509572
37.928811,97.521169
37.950987,97.534135
37.969767,97.544892
37.989485,97.556231
38.010947,97.568466
38.030322,97.579564
38.048669,97.59008
38.070401,97.602129
38.09046,97.613474
38.110364,97.625047
38.129972,97.63565
38.148955,97.646094
38.16892,97.657541
38.19032,97.669161
38.209508,97.679855
38.232782,97.692413
38.252025,97.703297
38.270904,97.713889
38.291088,97.725489
38.311228,97.736418
38.336835,97.750598
38.357913,97.762524
38.376998,97.772812
38.396659,97.784047
38.415666,97.794811
38.434322,97.805031
38.454546,97.815991
38.473681,97.826427
38.492898,97.837109
38.514432,97.848994
38.535941,97.861327
38.555266,97.872019
38.57481,97.882945
38.593105,97.892986
38.612652,97.90356
38.633933,97.914788
38.653197,97.925008
38.676138,97.936766
38.697603,97.948006
38.714552,97.957026
38.736441,97.968876
38.759173,97.981173
38.778795,97.991824
38.797626,98.001691
38.817714,98.011935
38.838146,98.023059
38.857859,98.033895
38.880208,98.045838
38.90051,98.057032
38.921916,98.068594
38.940594,98.07861
38.96231,98.089885
38.984187,98.101663
39.003288,98.111252
39.023587,98.121977
39.046785,98.134642
39.067017,98.145689
39.086398,98.156207
39.104936,98.165964
39.122765,98.175039
39.143886,98.186336
39.162434,98.195809
39.183441,98.206512
39.203175,98.217042
39.224676,98.228541
39.244407,98.239263
39.262989,98.249165
39.285052,98.260668
39.304573,98.270964
39.326635,98.282769
39.345623,98.292816
39.367783,98.304996
39.387984,98.315746
39.40819,98.326657
39.426146,98.336119
39.443037,98.344753
39.461163,98.354564
39.48144,98.365305
39.503657,98.377253
39.521925,98.387245
39.54299,98.398131
39.563786,98.409146
39.581939,98.419068
39.60307,98.430098
39.622925,98.440974
39.641966,98.450952
39.662574,98.461666
39.682106,98.471465
39.703208,98.481939
39.722285,98.491711
39.741829,98.501958
39.763344,98.513477
39.782783,98.523703
39.804346,98.535062
39.825264,98.54616
39.845979,98.557169
39.86605,98.567536
39.886594,98.578181
39.907506,98.589205
39.927937,98.600237
39.948508,98.610898
39.970656,98.622639
39.990763,98.632618
40.011812,98.643368
40.031086,98.653011
40.050591,98.662922
40.070775,98.673221
40.08926,98.683053
40.109346,98.693644
40.128837,98.703469
40.147943,98.713116
40.16735,98.723098
40.188616,98.733737
40.209653,98.744302
40.230159,98.755171
40.249765,98.76532
40.267983,98.774355
40.288725,98.784923
40.306269,98.79373
40.323822,98.802486
40.341185,98.811296
40.362196,98.821701
40.380568,98.831505
40.402636,98.842967
40.424104,98.853967
40.444632,98.864322
40.462709,98.873852
40.481758,98.883757
40.500217,98.893322
40.521359,98.904138
40.538796,98.913196
40.561557,98.924354
40.581435,98.934513
40.603237,98.945945
40.621341,98.955314
40.64447,98.967188
40.665777,98.978407
40.683814,98.988144
40.705878,98.999938
40.723869,99.009676
40.741894,99.018938
40.760003,99.028689
40.78407,99.041602
40.803684,99.052101
40.820968,99.061665
40.839895,99.071779
40.859667,99.082282
40.877494,99.091475
40.898161,99.102346
40.923142,99.115566
40.944066,99.126413
40.968876,99.139306
40.993011,99.15206
41.012673,99.162854
41.033009,99.17367
41.052548,99.184304
41.068722,99.192723
41.087422,99.202958
41.10568,99.212587
41.127794,99.224176
41.147644,99.234559
41.170191,99.246827
41.192061,99.258907
41.212833,99.270549
41.231311,99.280663
41.25276,99.292754
41.270515,99.302459
41.288623,99.312644
41.309329,99.323975
41.331265,99.336273
41.349542,99.346333
41.368132,99.356802
41.386358,99.367114
41.406097,99.377503
41.425844,99.388239
41.447443,99.399662
41.467981,99.410781
41.488941,99.422495
41.508221,99.433291
41.529596,99.445797
41.547744,99.456149
41.567029,99.467175
41.586087,99.477714
41.606578,99.489198
41.626434,99.500359
41.646408,99.511208
41.665783,99.521561
41.683498,99.531561
41.704445,99.543104
41.722532,99.553581
41.739528,99.563302
41.75914,99.574578
41.780154,99.586369
41.79976,99.597622
41.821746,99.610443
41.840738,99.621678
41.860263,99.633387
41.879345,99.644591
41.899793,99.656674
41.919221,99.667916
41.94107,99.680945
41.959809,99.692028
41.978835,99.703441
41.998442,99.714208
42.017368,99.725153
42.038428,99.737178
42.060945,99.750428
42.081329,99.762712
42.102096,99.774271
42.120884,99.785117
42.140284,99.796206
42.161556,99.808672
42.181601,99.820686
42.197935,99.830329
42.215728,99.841054
42.237122,99.853891
42.25822,99.86651
42.276949,99.877562
42.296429,99.889017
42.317191,99.900571
42.336507,99.911695
42.356122,99.92294
42.375611,99.933586
42.394775,99.944503
42.411733,99.953913
42.431396,99.965006
42.451557,99.97627
42.472054,99.987537
42.493013,99.999087
42.512146,100.009401
42.532812,100.020609
42.551254,100.030759
42.572053,100.041857
42.592226,100.052766
42.610692,100.062495
42.632226,100.073902
42.651174,100.083751
42.673561,100.09576
42.696046,100.10803
42.717557,100.119692
42.738838,100.130996
42.76,100.142763
42.779813,100.153555
42.797368,100.162901
42.815779,100.172405
42.835648,100.183002
42.856784,100.194324
42.877247,100.20546
42.896853,100.215725
42.914876,100.225732
42.936389,100.237394
42.956516,100.248095
42.976107,100.258233
42.997255,100.27004
43.017694,100.280734
43.041097,100.293834
43.060826,100.304509
43.0828,100.317179
43.10111,100.327188
43.12229,100.338423
43.14277,100.349815
43.162095,100.360159
43.182692,100.371778
43.202092,100.382647
43.221304,100.39333
43.24016,100.403638
43.260629,100.414866
43.28041,100.425704
43.300003,100.436369
43.316881,100.445756
43.335726,100.45676
43.354198,100.467462
43.37347,100.479306
43.394454,100.491004
43.415703,100.503291
43.437335,100.515901
43.45806,100.52822
43.480159,100.541495
43.500276,100.553325
43.519784,100.564733
43.539279,100.575539
43.559806,100.587055
43.579637,100.598663
43.597007,100.60807
43.616482,100.619165
43.636254,100.630446
43.654667,100.640736
43.67287,100.650783
43.690498,100.660088
43.708777,100.670066
43.731989,100.682898
43.751183,100.693673
43.773072,100.705847
43.794887,100.717984
43.816588,100.730053
43.835877,100.741128
43.856332,100.752642
43.875471,100.763384
43.896364,100.774525
43.913993,100.783925
43.933209,100.794111
43.954444,100.805686
43.97347,100.816028
43.992625,100.826614
44.014024,100.83836
44.035618,100.849925
44.055265,100.860033
44.075932,100.871252
44.094836,100.881351
44.114139,100.891296
44.133548,100.901151
44.154673,100.912119
44.175166,100.922751
44.194234,100.932346
44.214637,100.942478
44.234691,100.952649
44.254095,100.962473
44.276603,100.974274
44.297287,100.984873
44.319384,100.996331
44.338485,101.005775
44.357846,101.015823
44.378153,101.02632
44.399376,101.037377
44.419287,101.048257
44.439496,101.058868
44.460415,101.069953
44.480925,101.080772
44.498874,101.09016
44.51818,101.100324
44.536146,101.109252
44.556189,101.119601
44.574914,101.12955
44.596112,101.140253
44.61715,101.151218
44.637483,101.161832
44.657314,101.172288
44.675026,101.181357
44.694368,101.190764
44.712482,101.199988
44.73427,101.210586
44.75273,101.219769
44.771054,101.228846
44.790617,101.238093
44.810153,101.247703
44.830859,101.25779
44.851141,101.267309
44.872443,101.277567
44.892666,101.287011
44.912143,101.296043
44.932175,101.305337
44.951994,101.314483
44.972405,101.323815
44.993566,101.33396
45.014178,101.343769
45.033434,101.352879
45.05334,101.361864
45.074347,101.371768
45.097441,101.382809
45.118404,101.39266
45.137502,101.401808
45.156585,101.410833
45.174106,101.419103
45.195194,101.429036
45.21738,101.43964
45.238302,101.449308
45.257864,101.458664
45.276233,101.467422
45.295612,101.476309
45.313394,101.484767
45.336997,101.49575
45.355366,101.504098
45.374416,101.512759
45.391025,101.520327
45.408473,101.52799
45.427937,101.53689
45.449586,101.547223
45.466089,101.554956
45.481441,101.562128
45.501307,101.571298
45.526044,101.583181
45.545894,101.592347
45.568718,101.603023
45.587149,101.61123
45.607826,101.620844
45.628032,101.629706
45.647201,101.638577
45.667338,101.6474
45.690691,101.657894
45.71137,101.667142
45.729572,101.67578
45.752805,101.686845
45.773465,101.696543
45.793787,101.706195
45.811013,101.71394
45.82977,101.722911
45.852004,101.733478
45.871623,101.743196
45.892992,101.753625
45.912423,101.763015
45.934527,101.773535
45.953897,101.782785
45.97179,101.791225
45.992026,101.800734
46.01139,101.810373
46.031616,101.820186
46.051609,101.829837
46.073276,101.840172
46.093113,101.849765
46.11058,101.858342
46.130075,101.86767
46.149281,101.877195
46.170173,101.88718
46.187423,101.895431
46.204964,101.903876
46.225723,101.913479
46.248019,101.923596
46.271643,101.934185
46.29229,101.943717
46.312525,101.952617
46.330245,101.960661
46.350549,101.969733
46.369358,101.978319
46.388411,101.986875
46.411034,101.997331
46.433135,102.007141
46.452477,102.015748
46.472322,102.025104
46.493011,102.034607
46.509896,102.042402
46.532537,102.05287
46.554721,102.06307
46.573883,102.071993
46.592075,102.080156
46.61203,102.088887
46.634704,102.098967
46.654305,102.10746
46.676714,102.117198
46.697585,102.126657
46.714655,102.134061
46.732163,102.141577
46.751445,102.150229
46.7731,102.159862
46.793138,102.16888
46.813006,102.177908
46.8317,102.186113
46.852009,102.195051
46.86979,102.202769
46.887904,102.210897
46.910621,102.220848
46.92933,102.229106
46.949244,102.238065
46.969709,102.24698
46.987596,102.255096
47.006259,102.263423
47.02485,102.271653
47.042839,102.279611
47.06479,102.289395
47.0869,102.299601
47.105668,102.30802
47.125693,102.317303
47.144835,102.325665
47.164246,102.3342
47.182488,102.342253
47.201099,102.350677
47.220568,102.359426
47.237954,102.36743
47.26012,102.377454
47.280732,102.386982
47.30138,102.39598
47.320949,102.404882
47.339949,102.413768
47.361906,102.423829
47.380637,102.432444
47.398324,102.44106
47.419025,102.450357
47.441303,102.460649
47.463829,102.471364
47.481543,102.479545
47.503511,102.489639
47.522496,102.498727
47.542169,102.507886
47.560019,102.516505
47.577084,102.524614
47.597011,102.533847
47.619694,102.544283
47.638274,102.553685
47.660677,102.564303
47.679817,102.573027
47.697702,102.581648
47.717472,102.590922
47.736569,102.599845
47.757076,102.609125
47.777529,102.618749
47.795412,102.626837
47.81352,102.635009
47.832271,102.643494
47.853437,102.653177
47.873625,102.66241
47.891635,102.670519
47.912254,102.679758
47.931118,102.688245
47.951009,102.69702
47.968441,102.704682
47.988578,102.713703
48.008701,102.723039
48.028274,102.731387
48.047634,102.74012
48.064454,102.747593
48.081613,102.755044
48.103124,102.764521
48.120632,102.772132
48.138179,102.780015
48.159865,102.789765
48.181227,102.799339
48.199218,102.807456
48.22094,102.817444
48.241333,102.826619
48.261076,102.835576
48.279202,102.844075
48.296682,102.85227
48.315518,102.861055
48.336807,102.87096
48.354639,102.879108
48.371341,102.886607
48.393269,102.896494
48.414059,102.905677
48.433026,102.914386
48.451409,102.922536
48.47143,102.931553
48.491638,102.940903
48.511942,102.950666
48.533356,102.961045
48.553489,102.970805
48.572171,102.979569
48.592115,102.988848
48.610472,102.997437
48.626732,103.005241
48.646159,103.014469
48.669543,103.025725
48.691809,103.036411
48.71329,103.046734
48.733852,103.056646
48.752811,103.065993
48.77275,103.07559
48.792939,103.085071
48.812735,103.094365
48.831956,103.103615
48.855459,103.114817
48.877053,103.12482
48.896743,103.134182
48.915545,103.14312
48.93371,103.151771
48.95217,103.16039
48.970973,103.169057
48.991838,103.178474
49.0132,103.188577
49.033346,103.197901
49.054099,103.207742
49.074372,103.217081
49.09421,103.226254
49.114594,103.235738
49.134826,103.24503
49.154856,103.254423
49.17357,103.262984
49.192936,103.271969
49.21233,103.281328
49.233637,103.291039
49.253733,103.300519
49.27378,103.309938
49.295101,103.320244
49.316146,103.330347
49.337032,103.340093
49.355616,103.348739
49.374885,103.357572
49.396161,103.367468
49.416193,103.376812
49.435979,103.386289
49.456122,103.395635
49.473131,103.403289
49.492525,103.412234
49.512666,103.421471
49.528765,103.428871
49.546742,103.437332
49.564893,103.446074
49.584282,103.455092
49.602571,103.46381
49.624903,103.474457
49.645341,103.484408
49.665783,103.494161
49.687098,103.504438
49.707871,103.514494
49.726988,103.523555
49.745673,103.532369
49.764058,103.540951
49.786547,103.551635
49.807161,103.561196
49.827473,103.570268
49.849213,103.580503
49.87008,103.58998
49.890517,103.599248
49.90907,103.607623
49.930765,103.617479
49.950744,103.626797
49.969835,103.63578
49.990123,103.645257
50.010228,103.65475
50.031743,103.665254
50.051747,103.675331
50.073347,103.686277
50.092099,103.695452
50.113292,103.706441
50.133206,103.716405
50.152935,103.726328
50.171627,103.735684
50.191665,103.745597
50.212173,103.756122
50.233532,103.767122
50.254397,103.777659
50.273821,103.787665
50.292851,103.797275
50.312058,103.807324
50.331667,103.81728
50.351235,103.826916
50.372245,103.837528
50.391471,103.846865
50.411092,103.856786
50.429135,103.866008
50.44893,103.87583
50.466002,103.884444
50.484984,103.893921
50.505637,103.90424
50.525383,103.913954
50.546425,103.924054
50.565828,103.933669
50.588926,103.945239
50.607697,103.954607
50.630322,103.965666
50.6505,103.975695
50.67248,103.986571
50.691933,103.996351
50.711266,104.006197
50.731732,104.016248
50.751009,104.025434
50.768291,104.03396
50.789766,104.044378
50.809753,104.054158
50.829634,104.063496
50.849769,104.073513
50.87055,104.083631
50.886958,104.091619
50.907048,104.101557
50.925449,104.110477
50.947306,104.120265
50.968657,104.130166
50.988861,104.139832
51.006613,104.148165
51.025998,104.157538
51.045407,104.166453
51.063297,104.174913
51.083874,104.184227
51.105221,104.194225
51.1238,104.202811
51.144734,104.212809
51.165362,104.222817
51.186102,104.23286
51.203918,104.241702
51.224246,104.251407
51.245578,104.261532
51.26361,104.270006
51.281285,104.278388
51.300088,104.287066
51.317135,104.294663
51.33423,104.302421
51.35505,104.31181
51.375622,104.32075
51.395322,104.329342
51.41488,104.338384
51.434463,104.347348
51.456005,104.357186
51.475104,104.365764
51.493285,104.37384
51.515882,104.384308
51.535639,104.393255
51.553569,104.401197
51.57424,104.410664
51.595551,104.420207
51.614187,104.428537
51.633659,104.437299
51.652599,104.445729
51.671811,104.454452
51.692764,104.464192
51.713657,104.473718
51.733589,104.482698
51.751751,104.490968
51.773481,104.501114
51.791577,104.509719
51.810205,104.518266
51.831107,104.528309
51.852847,104.538355
51.875132,104.548916
51.893863,104.557889
51.916155,104.56851
51.936127,104.577981
51.953732,104.586688
51.973055,104.596053
51.990465,104.604345
52.009966,104.613635
52.029302,104.622786
52.047416,104.631576
52.068325,104.641826
52.089129,104.651506
52.109294,104.661278
52.132483,104.672676
52.148891,104.680599
52.168959,104.690458
52.189625,104.70082
52.207432,104.709489
52.226513,104.71864
52.247512,104.729099
52.267983,104.738663
52.286845,104.747607
52.307239,104.757144
52.326305,104.766103
52.345168,104.774945
52.371146,104.786422
52.388898,104.794564
52.410269,104.804393
52.434467,104.815435
52.453157,104.823597
52.470421,104.831529
52.490053,104.840289
52.511852,104.849959
52.531187,104.85885
52.552859,104.868421
52.574417,104.877917
52.591944,104.885803
52.611485,104.894187
52.631195,104.902553
52.649339,104.91054
52.670302,104.919536
52.691502,104.928972
52.707823,104.936166
52.727793,104.944608
52.748065,104.95336
52.768016,104.961971
52.788154,104.970656
52.80697,104.978664
52.827959,104.988296
52.849103,104.997297
52.870076,105.006375
52.893761,105.016671
52.914009,105.025509
52.934481,105.034672
52.95164,105.042263
52.971009,105.050794
52.991149,105.059506
53.012645,105.069127
53.031645,105.077464
53.051568,105.08627
53.072302,105.095217
53.093696,105.104293
53.113273,105.11248
53.133846,105.121205
53.153492,105.129917
53.171968,105.138216
53.190575,105.146374
53.211335,105.155386
53.230218,105.163823
53.248841,105.171864
53.270648,105.181468
53.289097,105.189777
53.3077,105.197971
53.328845,105.207754
53.345544,105.215207
53.363969,105.223183
53.385585,105.232367
53.40642,105.241271
53.424918,105.249497
53.447791,105.259696
53.470283,105.269851
53.489316,105.27806
53.51027,105.287669
53.529036,105.296166
53.549112,105.305431
53.567889,105.313853
53.589319,105.32328
53.61014,105.332762
53.631028,105.342631
53.648711,105.350697
53.669127,105.360147
53.689006,105.369513
53.708695,105.378606
53.731219,105.388951
53.749945,105.397541
53.768834,105.406144
53.789567,105.41557
53.808399,105.424058
53.829482,105.433453
53.849929,105.442888
53.872976,105.452916
53.893518,105.462535
53.914754,105.472424
53.937991,105.482685
53.956177,105.490874
53.976677,105.500013
53.998519,105.509714
54.019586,105.519131
54.041924,105.529074
54.061576,105.538212
54.079243,105.546363
54.098945,105.555258
54.119445,105.564774
54.14136,105.574518
54.164064,105.584384
54.187643,105.594534
54.209017,105.60413
54.230444,105.613387
54.251079,105.621822
54.270905,105.630359
54.289208,105.638107
54.312194,105.647454
54.331843,105.655612
54.351203,105.663774
54.3707,105.67169
54.390147,105.679885
54.409657,105.687808
54.432821,105.697535
54.450104,105.704528
54.470672,105.712758
54.48857,105.720053
54.510754,105.729291
54.529852,105.737348
54.549476,105.745593
54.569736,105.754137
54.589954,105.762465
54.608851,105.770526
54.630369,105.779605
54.654588,105.790069
54.675625,105.798704
54.694945,105.806965
54.712649,105.814848
54.735241,105.824502
54.754919,105.833272
54.774909,105.842143
54.795469,105.85107
54.815408,105.859597
54.834893,105.868193
54.855149,105.876795
54.873812,105.884835
54.893506,105.893558
54.911084,105.901095
54.92932,105.908597
54.950492,105.91729
54.970075,105.925724
54.98926,105.934043
55.00745,105.942173
55.026015,105.95007
55.047838,105.959082
55.069468,105.968015
55.088451,105.975659
55.111481,105.985194
55.133391,105.994225
55.152333,106.001863
55.170895,106.009312
55.192934,106.018124
55.214875,106.026949
55.234663,106.034656
55.253753,106.042222
55.272908,106.050081
55.292459,106.057953
55.312385,106.06614
55.332948,106.07468
55.353577,106.083101
55.375746,106.092346
55.396181,106.101186
55.418334,106.110645
55.440874,106.120159
55.460746,106.128178
55.481047,106.136731
55.49997,106.144467
55.521607,106.153658
55.544886,106.1633
55.565399,106.17203
55.582451,106.179308
55.604153,106.188532
55.623376,106.196584
55.642109,106.204399
55.660933,106.21183
55.67994,106.219612
55.697319,106.226728
55.716397,106.234541
55.735262,106.242329
55.75677,106.251256
55.775692,106.259158
55.79812,106.268299
55.818242,106.276437
55.839089,106.284546
55.859878,106.293195
55.879523,106.301225
55.899582,106.309515
55.920785,106.318528
55.937213,106.325166
